año,provincia,rubro,genero,empleados,empresa,Superficie en km2,Población total,Densidad hab/km2
2023,Salta,Rocas de aplicación,Femenino,7,374,155341.0,1441351.0,9.3
2023,Salta,Rocas de aplicación,Masculino,106,374,155341.0,1441351.0,9.3
2023,Salta,Servicios mineros y actividades relacionadas,Femenino,225,360,155341.0,1441351.0,9.3
2023,Salta,Servicios mineros y actividades relacionadas,Masculino,1631,360,155341.0,1441351.0,9.3
2023,San Juan,Metalíferos,Femenino,357,62,88296.0,822853.0,9.3
2023,San Juan,Metalíferos,Masculino,2324,62,88296.0,822853.0,9.3
2023,San Juan,Minerales no clasificados previamente,Femenino,28,203,88296.0,822853.0,9.3
2023,San Juan,Minerales no clasificados previamente,Masculino,244,203,88296.0,822853.0,9.3
2023,San Juan,No metaliferos,Femenino,9,87,88296.0,822853.0,9.3
2023,San Juan,No metaliferos,Masculino,165,87,88296.0,822853.0,9.3
2023,San Juan,Rocas de aplicación,Femenino,2,374,88296.0,822853.0,9.3
2023,San Juan,Rocas de aplicación,Masculino,73,374,88296.0,822853.0,9.3
2023,San Juan,Servicios mineros y actividades relacionadas,Femenino,149,360,88296.0,822853.0,9.3
2023,San Juan,Servicios mineros y actividades relacionadas,Masculino,1516,360,88296.0,822853.0,9.3
2023,San Luis,Minerales no clasificados previamente,Femenino,3,203,75347.0,542069.0,7.2
2023,San Luis,Minerales no clasificados previamente,Masculino,86,203,75347.0,542069.0,7.2
2023,San Luis,No metaliferos,Femenino,3,87,75347.0,542069.0,7.2
2023,San Luis,No metaliferos,Masculino,88,87,75347.0,542069.0,7.2
2023,San Luis,Rocas de aplicación,Femenino,1,374,75347.0,542069.0,7.2
2023,San Luis,Rocas de aplicación,Masculino,50,374,75347.0,542069.0,7.2
2023,San Luis,Servicios mineros y actividades relacionadas,Femenino,2,360,75347.0,542069.0,7.2
2023,San Luis,Servicios mineros y actividades relacionadas,Masculino,242,360,75347.0,542069.0,7.2
2023,Santa Cruz,Combustibles-Producción,Femenino,220,3,244458.0,337226.0,1.4
2023,Santa Cruz,Combustibles-Producción,Masculino,1907,3,244458.0,337226.0,1.4
2023,Santa Cruz,Metalíferos,Femenino,486,62,244458.0,337226.0,1.4
2023,Santa Cruz,Metalíferos,Masculino,5774,62,244458.0,337226.0,1.4
2023,Santa Cruz,Minerales no clasificados previamente,Femenino,13,203,244458.0,337226.0,1.4
2023,Santa Cruz,Minerales no clasificados previamente,Masculino,31,203,244458.0,337226.0,1.4
2023,Santa Cruz,No metaliferos,Femenino,1,87,244458.0,337226.0,1.4
2023,Santa Cruz,No metaliferos,Masculino,11,87,244458.0,337226.0,1.4
2023,Santa Cruz,Rocas de aplicación,Masculino,7,374,244458.0,337226.0,1.4
2023,Santa Cruz,Servicios mineros y actividades relacionadas,Femenino,54,360,244458.0,337226.0,1.4
2023,Santa Cruz,Servicios mineros y actividades relacionadas,Masculino,502,360,244458.0,337226.0,1.4
2023,Santa Fe,Metalíferos,Femenino,2,62,133249.0,3544908.0,26.6
2023,Santa Fe,Metalíferos,Masculino,9,62,133249.0,3544908.0,26.6
2023,Santa Fe,No metaliferos,Femenino,2,87,133249.0,3544908.0,26.6
2023,Santa Fe,No metaliferos,Masculino,47,87,133249.0,3544908.0,26.6
2023,Santa Fe,Rocas de aplicación,Femenino,50,374,133249.0,3544908.0,26.6
2023,Santa Fe,Rocas de aplicación,Masculino,372,374,133249.0,3544908.0,26.6
2023,Santa Fe,Servicios mineros y actividades relacionadas,Femenino,2,360,133249.0,3544908.0,26.6
2023,Santa Fe,Servicios mineros y actividades relacionadas,Masculino,12,360,133249.0,3544908.0,26.6
2023,Santiago Del Estero,Minerales no clasificados previamente,Femenino,6,203,136934.0,1060906.0,7.7
2023,Santiago Del Estero,Minerales no clasificados previamente,Masculino,72,203,136934.0,1060906.0,7.7
2023,Santiago Del Estero,No metaliferos,Femenino,9,87,136934.0,1060906.0,7.7
2023,Santiago Del Estero,No metaliferos,Masculino,133,87,136934.0,1060906.0,7.7
2023,Santiago Del Estero,Rocas de aplicación,Femenino,3,374,136934.0,1060906.0,7.7
2023,Santiago Del Estero,Rocas de aplicación,Masculino,64,374,136934.0,1060906.0,7.7
2023,Santiago Del Estero,Servicios mineros y actividades relacionadas,Femenino,2,360,136934.0,1060906.0,7.7
2023,Santiago Del Estero,Servicios mineros y actividades relacionadas,Masculino,48,360,136934.0,1060906.0,7.7
2023,Tierra Del Fuego,No metaliferos,Femenino,5,87,,,
2023,Tierra Del Fuego,No metaliferos,Masculino,37,87,,,
2023,Tierra Del Fuego,Rocas de aplicación,Masculino,8,374,,,
2023,Tucuman,Litio,Masculino,1,23,22592.0,1731820.0,76.7
2023,Tucuman,Metalíferos,Femenino,5,62,22592.0,1731820.0,76.7
2023,Tucuman,Metalíferos,Masculino,21,62,22592.0,1731820.0,76.7
2023,Tucuman,Minerales no clasificados previamente,Masculino,1,203,22592.0,1731820.0,76.7
2023,Tucuman,No metaliferos,Femenino,9,87,22592.0,1731820.0,76.7
2023,Tucuman,No metaliferos,Masculino,78,87,22592.0,1731820.0,76.7
2023,Tucuman,Rocas de aplicación,Femenino,2,374,22592.0,1731820.0,76.7
2023,Tucuman,Rocas de aplicación,Masculino,56,374,22592.0,1731820.0,76.7
2023,Tucuman,Servicios mineros y actividades relacionadas,Femenino,10,360,22592.0,1731820.0,76.7
2023,Tucuman,Servicios mineros y actividades relacionadas,Masculino,69,360,22592.0,1731820.0,76.7
2024,Buenos Aires,Combustibles-Producción,Femenino,18,3,305907.0,17523996.0,57.3
2024,Buenos Aires,Combustibles-Producción,Masculino,29,3,305907.0,17523996.0,57.3
2024,Buenos Aires,Litio,Femenino,6,24,305907.0,17523996.0,57.3
2024,Buenos Aires,Litio,Masculino,18,24,305907.0,17523996.0,57.3
2024,Buenos Aires,Metalíferos,Femenino,3,61,305907.0,17523996.0,57.3
2024,Buenos Aires,Metalíferos,Masculino,3,61,305907.0,17523996.0,57.3
2024,Buenos Aires,Minerales no clasificados previamente,Femenino,15,194,305907.0,17523996.0,57.3
2024,Buenos Aires,Minerales no clasificados previamente,Masculino,120,194,305907.0,17523996.0,57.3
2024,Buenos Aires,No metaliferos,Femenino,97,87,305907.0,17523996.0,57.3
2024,Buenos Aires,No metaliferos,Masculino,599,87,305907.0,17523996.0,57.3
2024,Buenos Aires,Rocas de aplicación,Femenino,136,359,305907.0,17523996.0,57.3
2024,Buenos Aires,Rocas de aplicación,Masculino,2007,359,305907.0,17523996.0,57.3
2024,Buenos Aires,Servicios mineros y actividades relacionadas,Femenino,64,364,305907.0,17523996.0,57.3
2024,Buenos Aires,Servicios mineros y actividades relacionadas,Masculino,1107,364,305907.0,17523996.0,57.3
2024,CABA,Combustibles-Producción,Femenino,7,3,,,
2024,CABA,Combustibles-Producción,Masculino,11,3,,,
2024,CABA,Litio,Femenino,6,24,,,
2024,CABA,Litio,Masculino,18,24,,,
2024,CABA,Metalíferos,Femenino,125,61,,,
2024,CABA,Metalíferos,Masculino,172,61,,,
2024,CABA,Minerales no clasificados previamente,Femenino,14,194,,,
2024,CABA,Minerales no clasificados previamente,Masculino,36,194,,,
2024,CABA,No metaliferos,Femenino,99,87,,,
2024,CABA,No metaliferos,Masculino,149,87,,,
2024,CABA,Rocas de aplicación,Femenino,52,359,,,
2024,CABA,Rocas de aplicación,Masculino,478,359,,,
2024,CABA,Servicios mineros y actividades relacionadas,Femenino,39,364,,,
2024,CABA,Servicios mineros y actividades relacionadas,Masculino,364,364,,,
2024,Catamarca,Litio,Femenino,324,24,101486.0,429562.0,4.2
2024,Catamarca,Litio,Masculino,1147,24,101486.0,429562.0,4.2
2024,Catamarca,Metalíferos,Femenino,124,61,101486.0,429562.0,4.2
2024,Catamarca,Metalíferos,Masculino,740,61,101486.0,429562.0,4.2
2024,Catamarca,Minerales no clasificados previamente,Femenino,33,194,101486.0,429562.0,4.2
2024,Catamarca,Minerales no clasificados previamente,Masculino,86,194,101486.0,429562.0,4.2
2024,Catamarca,No metaliferos,Femenino,6,87,101486.0,429562.0,4.2
2024,Catamarca,No metaliferos,Masculino,38,87,101486.0,429562.0,4.2
2024,Catamarca,Rocas de aplicación,Masculino,18,359,101486.0,429562.0,4.2
2024,Catamarca,Servicios mineros y actividades relacionadas,Femenino,68,364,101486.0,429562.0,4.2
2024,Catamarca,Servicios mineros y actividades relacionadas,Masculino,496,364,101486.0,429562.0,4.2
2024,Chaco,Combustibles-Producción,Masculino,5,3,99763.0,1129606.0,11.3
2024,Chaco,Rocas de aplicación,Femenino,1,359,99763.0,1129606.0,11.3
2024,Chaco,Rocas de aplicación,Masculino,37,359,99763.0,1129606.0,11.3
2024,Chaco,Servicios mineros y actividades relacionadas,Femenino,1,364,99763.0,1129606.0,11.3
2024,Chaco,Servicios mineros y actividades relacionadas,Masculino,2,364,99763.0,1129606.0,11.3
2024,Chubut,Metalíferos,Femenino,1,61,224302.0,592621.0,2.6
2024,Chubut,Metalíferos,Masculino,2,61,224302.0,592621.0,2.6
2024,Chubut,Minerales no clasificados previamente,Femenino,7,194,224302.0,592621.0,2.6
2024,Chubut,Minerales no clasificados previamente,Masculino,84,194,224302.0,592621.0,2.6
2024,Chubut,No metaliferos,Femenino,4,87,224302.0,592621.0,2.6
2024,Chubut,No metaliferos,Masculino,78,87,224302.0,592621.0,2.6
2024,Chubut,Rocas de aplicación,Femenino,31,359,224302.0,592621.0,2.6
2024,Chubut,Rocas de aplicación,Masculino,266,359,224302.0,592621.0,2.6
2024,Chubut,Servicios mineros y actividades relacionadas,Femenino,24,364,224302.0,592621.0,2.6
2024,Chubut,Servicios mineros y actividades relacionadas,Masculino,54,364,224302.0,592621.0,2.6
2024,Cordoba,Metalíferos,Masculino,7,61,,,
2024,Cordoba,Minerales no clasificados previamente,Femenino,16,194,,,
2024,Cordoba,Minerales no clasificados previamente,Masculino,187,194,,,
2024,Cordoba,No metaliferos,Femenino,12,87,,,
2024,Cordoba,No metaliferos,Masculino,54,87,,,
2024,Cordoba,Rocas de aplicación,Femenino,97,359,,,
2024,Cordoba,Rocas de aplicación,Masculino,980,359,,,
2024,Cordoba,Servicios mineros y actividades relacionadas,Femenino,111,364,,,
2024,Cordoba,Servicios mineros y actividades relacionadas,Masculino,635,364,,,
2024,Corrientes,Minerales no clasificados previamente,Masculino,12,194,89123.0,1212696.0,13.6
2024,Corrientes,No metaliferos,Masculino,2,87,89123.0,1212696.0,13.6
2024,Corrientes,Rocas de aplicación,Femenino,16,359,89123.0,1212696.0,13.6
2024,Corrientes,Rocas de aplicación,Masculino,153,359,89123.0,1212696.0,13.6
2024,Corrientes,Servicios mineros y actividades relacionadas,Masculino,4,364,89123.0,1212696.0,13.6
2024,Entre Rios,Minerales no clasificados previamente,Femenino,3,194,,,
2024,Entre Rios,Minerales no clasificados previamente,Masculino,48,194,,,
2024,Entre Rios,No metaliferos,Femenino,4,87,,,
2024,Entre Rios,No metaliferos,Masculino,94,87,,,
2024,Entre Rios,Rocas de aplicación,Femenino,24,359,,,
2024,Entre Rios,Rocas de aplicación,Masculino,230,359,,,
2024,Entre Rios,Servicios mineros y actividades relacionadas,Femenino,1,364,,,
2024,Entre Rios,Servicios mineros y actividades relacionadas,Masculino,72,364,,,
2024,Formosa,Rocas de aplicación,Femenino,9,359,75488.0,607419.0,8.0
2024,Formosa,Rocas de aplicación,Masculino,44,359,75488.0,607419.0,8.0
2024,Jujuy,Litio,Femenino,251,24,53244.0,811611.0,15.2
2024,Jujuy,Litio,Masculino,1144,24,53244.0,811611.0,15.2
2024,Jujuy,Metalíferos,Femenino,147,61,53244.0,811611.0,15.2
2024,Jujuy,Metalíferos,Masculino,1240,61,53244.0,811611.0,15.2
2024,Jujuy,Minerales no clasificados previamente,Femenino,8,194,53244.0,811611.0,15.2
2024,Jujuy,Minerales no clasificados previamente,Masculino,47,194,53244.0,811611.0,15.2
2024,Jujuy,No metaliferos,Femenino,42,87,53244.0,811611.0,15.2
2024,Jujuy,No metaliferos,Masculino,248,87,53244.0,811611.0,15.2
2024,Jujuy,Rocas de aplicación,Femenino,1,359,53244.0,811611.0,15.2
2024,Jujuy,Rocas de aplicación,Masculino,2,359,53244.0,811611.0,15.2
2024,Jujuy,Servicios mineros y actividades relacionadas,Femenino,31,364,53244.0,811611.0,15.2
2024,Jujuy,Servicios mineros y actividades relacionadas,Masculino,429,364,53244.0,811611.0,15.2
2024,La Pampa,Minerales no clasificados previamente,Femenino,1,194,143493.0,361859.0,2.5
2024,La Pampa,Minerales no clasificados previamente,Masculino,3,194,143493.0,361859.0,2.5
2024,La Pampa,No metaliferos,Femenino,38,87,143493.0,361859.0,2.5
2024,La Pampa,No metaliferos,Masculino,266,87,143493.0,361859.0,2.5
2024,La Pampa,Rocas de aplicación,Femenino,1,359,143493.0,361859.0,2.5
2024,La Pampa,Rocas de aplicación,Masculino,22,359,143493.0,361859.0,2.5
2024,La Pampa,Servicios mineros y actividades relacionadas,Masculino,105,364,143493.0,361859.0,2.5
2024,La Rioja,Metalíferos,Femenino,3,61,91494.0,383865.0,4.2
2024,La Rioja,Metalíferos,Masculino,14,61,91494.0,383865.0,4.2
2024,La Rioja,Minerales no clasificados previamente,Femenino,3,194,91494.0,383865.0,4.2
2024,La Rioja,Minerales no clasificados previamente,Masculino,6,194,91494.0,383865.0,4.2
2024,La Rioja,No metaliferos,Femenino,12,87,91494.0,383865.0,4.2
2024,La Rioja,No metaliferos,Masculino,82,87,91494.0,383865.0,4.2
2024,La Rioja,Rocas de aplicación,Masculino,4,359,91494.0,383865.0,4.2
2024,La Rioja,Servicios mineros y actividades relacionadas,Masculino,11,364,91494.0,383865.0,4.2
2024,Mendoza,Combustibles-Producción,Femenino,3,3,149069.0,2043540.0,13.7
2024,Mendoza,Combustibles-Producción,Masculino,65,3,149069.0,2043540.0,13.7
2024,Mendoza,Litio,Femenino,1,24,149069.0,2043540.0,13.7
2024,Mendoza,Litio,Masculino,6,24,149069.0,2043540.0,13.7
2024,Mendoza,Metalíferos,Femenino,6,61,149069.0,2043540.0,13.7
2024,Mendoza,Metalíferos,Masculino,24,61,149069.0,2043540.0,13.7
2024,Mendoza,Minerales no clasificados previamente,Femenino,10,194,149069.0,2043540.0,13.7
2024,Mendoza,Minerales no clasificados previamente,Masculino,79,194,149069.0,2043540.0,13.7
2024,Mendoza,No metaliferos,Femenino,18,87,149069.0,2043540.0,13.7
2024,Mendoza,No metaliferos,Masculino,150,87,149069.0,2043540.0,13.7
2024,Mendoza,Rocas de aplicación,Femenino,8,359,149069.0,2043540.0,13.7
2024,Mendoza,Rocas de aplicación,Masculino,97,359,149069.0,2043540.0,13.7
2024,Mendoza,Servicios mineros y actividades relacionadas,Femenino,29,364,149069.0,2043540.0,13.7
2024,Mendoza,Servicios mineros y actividades relacionadas,Masculino,338,364,149069.0,2043540.0,13.7
2024,Misiones,Minerales no clasificados previamente,Femenino,5,194,29911.0,1278873.0,42.8
2024,Misiones,Minerales no clasificados previamente,Masculino,41,194,29911.0,1278873.0,42.8
2024,Misiones,No metaliferos,Masculino,5,87,29911.0,1278873.0,42.8
2024,Misiones,Rocas de aplicación,Femenino,9,359,29911.0,1278873.0,42.8
2024,Misiones,Rocas de aplicación,Masculino,168,359,29911.0,1278873.0,42.8
2024,Misiones,Servicios mineros y actividades relacionadas,Masculino,2,364,29911.0,1278873.0,42.8
2024,Neuquen,Minerales no clasificados previamente,Femenino,19,194,,,
2024,Neuquen,Minerales no clasificados previamente,Masculino,89,194,,,
2024,Neuquen,No metaliferos,Femenino,13,87,,,
2024,Neuquen,No metaliferos,Masculino,71,87,,,
2024,Neuquen,Rocas de aplicación,Femenino,10,359,,,
2024,Neuquen,Rocas de aplicación,Masculino,99,359,,,
2024,Neuquen,Servicios mineros y actividades relacionadas,Femenino,25,364,,,
2024,Neuquen,Servicios mineros y actividades relacionadas,Masculino,279,364,,,
2024,Rio Negro,Litio,Masculino,1,24,,,
2024,Rio Negro,Metalíferos,Femenino,13,61,,,
2024,Rio Negro,Metalíferos,Masculino,71,61,,,
2024,Rio Negro,Minerales no clasificados previamente,Femenino,12,194,,,
2024,Rio Negro,Minerales no clasificados previamente,Masculino,112,194,,,
2024,Rio Negro,No metaliferos,Femenino,38,87,,,
2024,Rio Negro,No metaliferos,Masculino,333,87,,,
2024,Rio Negro,Rocas de aplicación,Femenino,36,359,,,
2024,Rio Negro,Rocas de aplicación,Masculino,385,359,,,
2024,Rio Negro,Servicios mineros y actividades relacionadas,Femenino,3,364,,,
2024,Rio Negro,Servicios mineros y actividades relacionadas,Masculino,86,364,,,
2024,Salta,Litio,Femenino,542,24,155341.0,1441351.0,9.3
2024,Salta,Litio,Masculino,1626,24,155341.0,1441351.0,9.3
2024,Salta,Metalíferos,Femenino,159,61,155341.0,1441351.0,9.3
2024,Salta,Metalíferos,Masculino,665,61,155341.0,1441351.0,9.3
2024,Salta,Minerales no clasificados previamente,Femenino,49,194,155341.0,1441351.0,9.3
2024,Salta,Minerales no clasificados previamente,Masculino,185,194,155341.0,1441351.0,9.3
2024,Salta,No metaliferos,Femenino,43,87,155341.0,1441351.0,9.3
2024,Salta,No metaliferos,Masculino,359,87,155341.0,1441351.0,9.3
2024,Salta,Rocas de aplicación,Femenino,7,359,155341.0,1441351.0,9.3
2024,Salta,Rocas de aplicación,Masculino,74,359,155341.0,1441351.0,9.3
2024,Salta,Servicios mineros y actividades relacionadas,Femenino,307,364,155341.0,1441351.0,9.3
2024,Salta,Servicios mineros y actividades relacionadas,Masculino,1988,364,155341.0,1441351.0,9.3
2024,San Juan,Metalíferos,Femenino,421,61,88296.0,822853.0,9.3
2024,San Juan,Metalíferos,Masculino,2168,61,88296.0,822853.0,9.3
2024,San Juan,Minerales no clasificados previamente,Femenino,33,194,88296.0,822853.0,9.3
2024,San Juan,Minerales no clasificados previamente,Masculino,209,194,88296.0,822853.0,9.3
2024,San Juan,No metaliferos,Femenino,8,87,88296.0,822853.0,9.3
2024,San Juan,No metaliferos,Masculino,154,87,88296.0,822853.0,9.3
2024,San Juan,Rocas de aplicación,Femenino,3,359,88296.0,822853.0,9.3
2024,San Juan,Rocas de aplicación,Masculino,73,359,88296.0,822853.0,9.3
2024,San Juan,Servicios mineros y actividades relacionadas,Femenino,219,364,88296.0,822853.0,9.3
2024,San Juan,Servicios mineros y actividades relacionadas,Masculino,1731,364,88296.0,822853.0,9.3
2024,San Luis,Minerales no clasificados previamente,Femenino,4,194,75347.0,542069.0,7.2
2024,San Luis,Minerales no clasificados previamente,Masculino,63,194,75347.0,542069.0,7.2
2024,San Luis,No metaliferos,Femenino,3,87,75347.0,542069.0,7.2
2024,San Luis,No metaliferos,Masculino,79,87,75347.0,542069.0,7.2
2024,San Luis,Rocas de aplicación,Femenino,1,359,75347.0,542069.0,7.2
2024,San Luis,Rocas de aplicación,Masculino,46,359,75347.0,542069.0,7.2
2024,San Luis,Servicios mineros y actividades relacionadas,Femenino,3,364,75347.0,542069.0,7.2
2024,San Luis,Servicios mineros y actividades relacionadas,Masculino,227,364,75347.0,542069.0,7.2
2024,Santa Cruz,Combustibles-Producción,Femenino,215,3,244458.0,337226.0,1.4
2024,Santa Cruz,Combustibles-Producción,Masculino,1857,3,244458.0,337226.0,1.4
2024,Santa Cruz,Metalíferos,Femenino,519,61,244458.0,337226.0,1.4
2024,Santa Cruz,Metalíferos,Masculino,5667,61,244458.0,337226.0,1.4
2024,Santa Cruz,Minerales no clasificados previamente,Femenino,12,194,244458.0,337226.0,1.4
2024,Santa Cruz,Minerales no clasificados previamente,Masculino,33,194,244458.0,337226.0,1.4
2024,Santa Cruz,No metaliferos,Femenino,1,87,244458.0,337226.0,1.4
2024,Santa Cruz,No metaliferos,Masculino,6,87,244458.0,337226.0,1.4
2024,Santa Cruz,Rocas de aplicación,Masculino,6,359,244458.0,337226.0,1.4
2024,Santa Cruz,Servicios mineros y actividades relacionadas,Femenino,58,364,244458.0,337226.0,1.4
2024,Santa Cruz,Servicios mineros y actividades relacionadas,Masculino,485,364,244458.0,337226.0,1.4
2024,Santa Fe,Metalíferos,Femenino,2,61,133249.0,3544908.0,26.6
2024,Santa Fe,Metalíferos,Masculino,8,61,133249.0,3544908.0,26.6
2024,Santa Fe,No metaliferos,Femenino,1,87,133249.0,3544908.0,26.6
2024,Santa Fe,No metaliferos,Masculino,43,87,133249.0,3544908.0,26.6
2024,Santa Fe,Rocas de aplicación,Femenino,50,359,133249.0,3544908.0,26.6
2024,Santa Fe,Rocas de aplicación,Masculino,368,359,133249.0,3544908.0,26.6
2024,Santa Fe,Servicios mineros y actividades relacionadas,Femenino,1,364,133249.0,3544908.0,26.6
